Time QueueLength
30742.8450083 4
30743.1603711 3
30743.3877962 2
30745.2496009 1
30745.6468318 0
30746.6407682 1
30746.818114 0
30747.114031 1
30747.1146673 0
30748.1857452 1
30748.2638423 0
30748.3267486 1
30749.0791989 0
30753.7249688 1
30753.8004913 0
30754.0345528 1
30754.5054862 0
30755.4226717 1
30756.0128676 0
30757.3360041 1
30757.450407 2
30757.4792078 3
30757.8225561 2
30758.0338373 3
30758.0822634 4
30758.3524876 5
30758.7494184 6
30759.0040049 5
30759.0620049 4
30759.1419417 3
30759.3672841 2
30760.069022 3
30760.5053072 4
30761.60842 5
30761.6139953 6
30762.0760409 5
30762.3455293 4
30762.5609399 5
30762.7241006 4
30764.3516145 3
30765.2246876 4
30765.5675145 5
30766.036945 4
30766.2776708 5
30766.7358386 4
30767.4491806 5
30767.4502118 4
30767.5828059 3
30767.6704243 2
30770.3685789 1
30770.8639083 0
30772.9594012 1
30773.0204548 2
30773.122966 3
30773.3261362 4
30773.8770149 3
30774.2548614 2
30775.082476 1
30776.7800631 0
30780.3013336 1
30782.1473633 2
30782.5113512 1
30782.5335557 2
30783.7056064 1
30783.7457924 2
30784.9390303 3
30786.9023256 2
30787.4844945 1
30787.6777126 0
30787.8273061 1
30788.1691156 2
30788.9961345 1
30789.0502774 2
30789.6427833 1
30789.874849 2
30790.7242338 1
30791.3947012 0
30794.089038 1
30794.2870659 2
30795.2106172 1
30796.5405709 2
30798.2204868 3
30798.8712321 2
30798.9943104 1
30799.4162588 0
30799.6031824 1
30799.9554767 2
30800.1293297 1
30800.6771855 0
30803.2698854 1
30803.3386731 0
30803.7770294 1
30804.6325343 0
30804.9027063 1
30804.9123848 0
30805.6560095 1
30806.0793335 2
30806.2580376 3
30806.6501887 4
30806.6975002 3
30806.7459637 2
30806.8540893 1
30806.9300584 2
30806.9770995 1
30807.043695 0
30807.1436756 1
30807.2221647 0
30808.1412692 1
30808.1946036 0
30809.8742279 1
30809.8955298 0
30810.2701713 1
30810.5509682 0
30811.7342989 1
30812.8173975 0
30813.1528736 1
30813.2354578 0
30813.2558085 1
30813.4914744 0
30813.5206111 1
30814.0766977 0
30815.3773448 1
30815.7676662 2
30815.8204766 3
30816.0482584 4
30816.1768091 3
30816.214428 2
30816.4300735 1
30816.6530915 0
30817.4814627 1
30818.2834082 0
30818.3641048 1
30819.9157546 2
30819.926165 1
30820.2630402 0
30820.7370278 1
30821.4163913 2
30822.7601099 1
30822.9519702 2
30823.3402894 1
30823.4425301 0
30824.1982514 1
30824.3297117 2
30824.6735997 1
30824.9463234 0
30825.3973423 1
30825.5295617 2
30826.2567602 1
30826.4557704 0
30827.1810858 1
30827.3386725 0
30830.4111424 1
30830.5099003 2
30830.8858898 1
30830.9674191 2
30832.0421084 3
30832.2727483 2
30833.1488949 3
30835.2711398 2
30835.5203738 3
30836.1417295 4
30836.462412 5
30836.787834 6
30838.078569 7
30838.5121368 6
30838.5958151 5
30838.7548358 4
30838.7870505 5
30840.5183194 6
30840.9803012 7
30841.3557945 8
30841.7022801 9
30841.810314 10
30843.0324449 9
30843.1004215 10
30844.0939119 11
30844.3425456 10
30844.3606031 11
30844.4000212 12
30844.4235033 11
30845.715482 10
30846.821568 9
30846.8913969 10
30847.3005959 9
30847.7678968 8
30847.9867811 7
30847.9964185 6
30848.2166529 5
30848.4753543 4
30848.577444 3
30848.7308779 2
30849.8431684 1
30851.3327528 0
30852.3897345 1
30852.4257752 2
30852.9276949 1
30853.4535966 0
30853.9815947 1
30854.2515705 0
30855.2069595 1
30855.6882615 2
30855.934218 1
30856.117237 2
30857.6330127 1
30859.1340934 0
30859.1588652 1
30859.8224698 2
30860.2619892 1
30860.563972 0
30862.2331921 1
30862.5691735 0
30863.1589017 1
30863.1893602 0
30868.0074738 1
30868.4968843 0
30870.0660068 1
30871.8643501 0
30873.5237028 1
30873.5243466 2
30873.5408083 3
30873.5969739 4
30874.8510257 3
30875.5857185 2
30876.231614 1
30876.8399671 2
30877.2237743 3
30878.1978457 4
30878.3755852 5
30878.4319152 4
30879.9942795 3
30880.2752873 4
30880.3854101 5
30880.8700354 4
30880.9892538 5
30881.3953531 6
30883.147637 7
30883.9597347 8
30884.7461649 9
30885.8827111 10
30886.0595536 9
30886.6215502 10
30887.1686093 9
30888.8877937 10
30888.9046104 9
30889.0655225 8
30889.1447498 7
30889.1474689 8
30889.3556361 7
30890.1135852 8
30890.7289736 7
30890.7861549 8
30891.1114196 9
30891.140668 10
30891.9344059 9
30892.3854694 10
30893.0701391 9
30894.276641 10
30894.6479894 9
30895.7167102 10
30896.3503612 9
30898.4129229 10
30899.0072074 9
30899.6339946 10
30899.7379345 9
30900.2832735 10
30900.5825922 11
30900.6205772 12
30905.7596896 11
30905.9840577 12
30906.693066 13
30907.9973003 12
30908.2310706 13
30908.3848151 12
30908.7796965 13
30909.5364108 12
30910.4165838 13
30911.1307945 12
30911.4749505 13
30911.7239175 12
30912.1182369 11
30912.1836878 12
30913.5063206 11
30913.5929394 10
30913.7777104 11
30914.3562052 10
30914.6845699 11
30915.5375989 10
30915.9933181 9
30916.2643553 10
30916.6846903 9
30916.6952194 8
30916.7305566 7
30917.2035347 8
30917.510001 7
30917.5808702 8
30918.3001758 7
30918.4606576 6
30918.5029968 7
30918.5572438 8
30918.580335 9
30919.8465414 10
30919.8626508 11
30920.7777057 12
30920.9669474 11
30922.848105 10
30923.3344498 9
30924.4462034 10
30925.4866898 9
30925.554238 10
30926.1487617 11
30926.3853196 10
30926.4669613 9
30926.4866516 10
30926.7902265 11
30927.4729942 10
30928.0617979 9
30928.3746582 8
30928.5562251 7
30929.4549504 6
30929.5257756 5
30929.6908922 6
30929.7262897 5
30930.0004964 4
30930.9072172 5
30931.3467226 4
30931.6239783 5
30932.4004576 4
30932.4448526 5
30933.9071739 4
30934.6760064 3
30934.7258754 2
30935.6235617 1
30935.8714187 2
30938.7277005 1
30939.0470131 0
30940.5575433 1
30941.2864262 0
30943.0676008 1
30943.1301436 2
30944.3318364 3
30944.7926453 4
30945.1455633 5
30945.4573937 4
30946.3745156 5
30946.9953996 4
30947.7303257 5
30947.7955436 4
30947.9998805 5
30948.4748641 4
30948.6263248 3
30948.7710052 4
30948.8435457 3
30949.6118374 4
30949.6899568 5
30950.2222037 6
30951.0625779 7
30951.8343741 8
30951.9584619 7
30952.1725405 6
30952.641603 7
30953.0171632 8
30954.4994257 9
30954.5544494 10
30955.4034446 11
30955.4379497 10
30955.7507744 11
30956.1003211 12
30957.7480068 13
30958.3650635 14
30958.3804021 15
30958.9736461 14
30958.9988524 13
30959.4254043 12
30959.5646819 11
30959.7120622 10
30959.8573505 9
30959.9568279 10
30960.6648203 11
30960.8105892 12
30961.1330492 13
30961.2914704 12
30961.4450896 11
30961.8641252 10
30962.0796197 11
30962.2902598 12
30962.3081513 11
30963.3941545 10
30964.1276862 11
30964.2595514 10
30964.3682999 11
30964.8298618 12
30965.5638795 11
30966.488319 10
30967.4924303 11
30967.9060498 12
30967.9136992 11
30968.8371582 10
30969.0835971 9
30969.0841573 8
30969.6162502 7
30970.4544283 8
30970.6541264 9
30970.6923982 10
30971.9111029 11
30974.2731535 12
30975.4785755 13
30975.7739381 14
30976.1587116 15
30976.174625 14
30977.2117774 15
30977.4414153 14
30978.1196235 13
30978.1375916 12
30978.4856124 11
30979.6548611 12
30979.9440493 13
30980.3310495 12
30981.2607224 11
30982.0971262 10
30982.2031168 9
30982.4630191 8
30982.6381756 9
30983.5680834 8
30983.9649957 9
30984.0549737 8
30984.7797176 9
30986.1574544 8
30988.833732 9
30988.867484 8
30990.3695097 9
30990.4554141 10
30990.5669862 11
30991.5323393 10
30991.9269957 11
30992.2226122 12
30992.2752891 13
30992.4695022 14
30993.1106241 13
30993.215511 12
30993.3970079 13
30993.9814991 12
30994.4490608 11
30995.5557673 12
30997.0054389 13
30997.2979487 12
30997.9191936 11
30997.9359861 10
30998.0560254 11
30998.2046425 12
30999.5871676 13
31000.0149519 12
31000.1640173 11
31000.9743534 10
31001.0600677 11
31001.1896656 12
31002.5014519 11
31002.7598377 10
31002.7612023 9
31003.8332051 10
31003.8897173 11
31004.4022445 12
31004.4883271 13
31005.2682232 12
31005.8760959 13
31006.1403395 14
31006.5831018 15
31006.7219422 14
31007.046963 15
31007.1917291 16
31007.1992548 15
31007.4660234 14
31007.9024984 13
31008.4215506 14
31008.4725067 15
31008.5135001 14
31008.5215952 15
31008.6370248 16
31008.7424391 15
31009.114097 16
31009.5704376 15
31010.2375964 16
31010.3421253 15
31010.4174045 14
31010.5750512 15
31011.8756156 14
31012.0031993 13
31012.1606884 12
31012.1744614 11
31012.4592291 12
31012.5100309 13
31012.7512437 14
31013.343589 15
31013.9003474 16
31014.3918319 17
31014.4395279 16
31015.4576628 15
31015.6400225 14
31016.844782 13
31017.6053003 14
31018.8471747 13
31019.5750167 12
31019.6351142 11
31019.7573744 12
31020.000274 11
31020.530044 12
31021.0047354 11
31021.4774373 12
31021.8990749 13
31022.4109971 12
31022.8774252 13
31023.352949 14
31026.779359 15
31027.4920159 16
31028.1960223 15
31028.5287921 14
31029.1640236 13
31029.2778727 14
31029.7369956 13
31029.8826815 14
31030.2552538 15
31030.6989303 16
31031.4509828 15
31031.8071197 14
31032.6562702 15
31032.973783 16
31033.143571 17
31033.2695421 16
31034.0828299 15
31034.3263474 16
31034.6156601 17
31034.9405945 18
31035.104085 19
31035.7563437 18
31037.0583631 17
31037.2574954 18
31037.2799463 19
31037.4541546 20
31037.6151205 21
31038.6614016 20
31038.7932967 19
31040.357375 18
31041.3185182 17
31041.3925166 16
31042.0497536 17
31042.5768375 18
31042.953688 17
31043.2058838 18
31043.9973034 17
31045.2104953 16
31045.3970001 15
31046.0964057 16
31046.4029218 15
31046.6020293 14
31046.9659879 13
31046.9975987 14
31047.2733585 15
31047.6208141 14
31047.7934212 15
31047.9154084 14
31048.6684013 13
31048.7558212 14
31049.750403 13
31049.9600179 12
31050.2649135 11
31050.7323913 12
31051.8871372 13
31052.3370143 12
31053.5499948 13
31054.0566625 12
31054.074786 13
31054.9953384 14
31055.4727518 15
31055.5289736 16
31055.6724575 17
31057.4755013 16
31057.8053583 15
31058.1919051 14
31058.610496 13
31059.0157273 14
31059.194725 13
31059.7865462 14
31059.8490157 13
31060.6548282 14
31061.215024 15
31061.3894318 14
31063.5490614 13
31063.5617196 12
31064.0819303 11
31066.9404605 12
31068.5323694 13
31069.1713804 14
31069.8970673 15
31069.9655671 16
31070.2781256 15
31070.2926656 14
31070.3796027 15
31071.2214637 14
31071.2227812 13
31071.3606659 12
31071.9708749 13
31072.1047737 14
31072.7680931 13
31072.8733138 12
31073.7513687 11
31073.7996529 12
31073.9385681 11
31074.2255671 12
31074.3355904 13
31074.3454725 14
31074.9920594 13
31075.09719 12
31075.3466645 11
31075.8233595 12
31076.0448091 13
31076.780919 14
31077.0380844 13
31077.3757613 12
31077.9800141 11
31078.2356319 12
31078.2899452 11
31078.3621492 12
31078.4867349 11
31078.8342851 12
31079.0713026 11
31079.7712002 10
31079.8071389 9
31080.07842 10
31080.1591845 9
31080.8712827 10
31081.2209654 11
31081.597507 10
31081.6519096 11
31082.1624314 10
31083.7443882 11
31083.7738837 10
31084.2484012 11
31085.3073468 12
31085.8393762 11
31086.1405358 12
31086.8541567 11
31087.526648 10
31087.6466134 9
31087.6592336 8
31087.7497485 9
31089.1533737 8
31089.3048262 7
31089.3843495 6
31089.6032461 7
31089.9182218 8
31090.9316896 7
31091.1209224 8
31091.210527 7
31091.8017641 6
31092.7400195 7
31092.8552344 8
31093.4260013 9
31093.5590895 10
31094.3718386 11
31094.5798612 12
31094.6018944 11
31094.6326754 10
31095.23975 9
31095.3997448 8
31096.5060013 9
31098.188697 10
31098.2789364 9
31098.5798886 8
31099.5257105 9
31100.3012018 10
31100.4981587 11
31101.0828685 10
31101.4239399 9
31101.5146865 8
31101.5368118 7
31101.8878984 8
31102.7259862 9
31103.0364594 8
31103.5434337 7
31104.2718717 8
31105.7275145 7
31105.9189278 6
31106.3669999 7
31106.7208195 8
31108.5282546 7
31108.6596073 8
31109.6171358 7
31110.4398631 6
31111.0479072 7
31111.6467359 8
31112.1915887 7
31113.0973852 6
31113.4229795 5
31114.6211975 4
31114.6836059 5
31115.0380702 6
31116.2299434 5
31117.2883297 4
31117.9660645 5
31118.4225861 6
31118.5363842 5
31118.9501636 6
31118.9577122 7
31119.9941327 6
31122.181936 7
31122.4915096 6
31123.1129404 5
31123.8340607 6
31124.2979541 5
31124.3914002 6
31124.5222561 5
31126.7202883 4
31126.7855204 3
31127.2333204 2
31128.1983171 3
31128.7548162 2
31129.033872 1
31129.226607 2
31129.8169043 1
31131.7516619 2
31131.8060822 3
31131.9822414 2
31132.1715258 3
31132.368932 2
31132.5021063 1
31133.473986 0
31136.8286811 1
31138.1775227 2
31139.3008875 3
31140.9716596 4
31141.7594389 3
31141.8355769 4
31141.8798493 3
31141.9533355 2
31142.9842219 3
31143.532125 2
31145.1190673 1
31145.2543308 0
31147.5405088 1
31148.6809073 2
31148.6998127 3
31148.7477033 4
31149.7981371 3
31150.8301397 2
31151.042514 3
31151.7788256 4
31151.8779393 5
31152.3814683 4
31152.5343526 3
31153.3653306 4
31153.9006924 3
31154.2882234 4
31154.3673059 5
31154.6436802 4
31155.1909468 5
31155.2636053 4
31155.2966843 5
31155.8541922 4
31156.5773342 3
31157.7254496 4
31158.2858149 3
31158.6551564 4
31159.7678421 5
31160.5775998 6
31160.6016151 7
31162.0848 6
31162.8845484 7
31162.993766 6
31163.6154902 5
31164.0360601 4
31164.3998648 3
31164.550465 4
31164.6645483 5
31165.5464528 4
31165.7602843 3
31166.6978373 2
31167.4635917 3
31167.7003208 2
31168.0070689 3
31168.2009559 2
31168.8018436 3
31169.6379507 4
31171.8773094 3
31171.9399671 4
31172.1184262 5
31172.3769278 4
31173.0198882 3
31175.3903677 4
31175.6290924 5
31176.7295101 6
31177.6676824 7
31177.9470039 6
31178.1110965 7
31178.2874962 8
31178.8645775 9
31179.7446042 8
31180.222644 9
31180.2332944 10
31180.7280431 11
31181.9330075 10
31182.0142317 11
31182.2220878 12
31182.4129049 13
31182.7881342 12
31184.1913759 13
31185.5514581 12
31185.9003804 13
31186.1521795 14
31186.3530583 13
31186.4700721 14
31186.8046804 13
31188.0222059 14
31189.3078525 13
31189.6399282 14
31190.4671741 15
31190.9145943 14
31190.9871982 15
31191.5726029 16
31193.1122763 15
31193.9735975 14
31194.3030462 15
31194.3374042 14
31195.6630447 15
31197.9311249 14
31197.995711 15
31198.3243082 14
31199.1898377 13
31199.3321267 12
31199.4420942 11
31199.6983582 10
31200.261157 9
31200.2740884 10
31200.517584 11
31200.9966839 10
31201.1417327 11
31201.505665 12
31202.8428936 11
31202.9641873 10
31203.0374332 11
31204.1300999 12
31204.2221485 13
31204.5807985 12
31204.8240556 11
31204.9708315 10
31205.428106 9
31205.4882995 8
31207.2400551 7
31207.9415085 6
31207.9539376 5
31208.137869 6
31208.1964342 7
31208.5037132 8
31208.876473 7
31209.2904354 8
31209.5456324 7
31210.0202758 8
31210.3094307 9
31211.4135444 8
31211.5879143 7
31211.9514774 8
31212.0252041 7
31212.0913439 6
31212.3525328 7
31212.5972948 8
31213.1356813 7
31213.3930214 8
31213.7385251 9
31213.8454793 8
31214.7232736 9
31215.5915116 10
31215.6135234 11
31215.669051 10
31215.9676008 11
31216.6073347 12
31216.9777957 11
31217.0035894 10
31217.168503 11
31220.6061759 10
31220.6501152 11
31220.7240678 12
31220.8522391 11
31220.9255192 12
31221.0446154 11
31221.2989648 12
31222.4990244 13
31223.3521873 12
31223.4017227 11
31223.6995857 10
31224.2409859 11
31224.2663158 10
31224.3381808 11
31224.6079138 10
31224.8643304 11
31224.9002767 12
31224.9791381 11
31225.4983073 12
31225.5587043 13
31225.8774228 12
31226.045036 11
31227.0698146 10
31227.5365166 9
31229.0584242 10
31229.7031074 9
31229.7500595 10
31230.6098537 9
31230.6941685 8
31231.1961479 9
31232.472493 10
31234.7289202 9
31234.7810515 10
31235.0824125 9
31235.7917793 10
31235.8580264 11
31235.8830655 10
31236.2403457 9
31236.4868918 8
31236.6381114 9
31237.0114834 8
31237.7424996 7
31237.8621186 8
31239.2651432 7
31239.7319248 8
31240.0797864 9
31240.1694675 8
31241.3701807 9
31241.7687644 8
31241.8296028 9
31242.7897771 8
31242.8910125 9
31243.0354472 8
31244.2478532 7
31244.5255612 6
31245.0286055 5
31245.0535907 4
31245.4086795 5
31246.3447626 4
31246.4953767 3
31248.5808766 4
31249.7556765 3
31250.7595817 2
31250.9207415 1
31251.889616 0
31257.1894495 1
31258.1545585 0
31259.0201704 1
31259.0659758 0
31259.3880328 1
31259.7313152 0
31260.2455349 1
31260.3724069 0
31260.5233487 1
31260.8176086 0
31262.2896887 1
31262.3625518 2
31262.7017193 3
31263.844329 2
31265.3349255 1
31265.8802076 0
31267.2379502 1
31267.3095212 0
31268.1668252 1
31268.5529808 0
31268.8953138 1
31268.9677034 0
31271.0672297 1
31271.4081543 0
31271.8171882 1
31271.9570089 2
31272.185285 1
31273.3378905 2
31274.3284212 1
31274.9568281 2
31276.5720765 3
31277.3515561 4
31277.4060982 3
31277.5598792 4
31277.6915139 5
31278.1241391 4
31279.0713031 5
31279.6744052 4
31280.4003504 5
31280.6614571 4
31281.1099064 5
31284.3627116 4
31284.5459093 3
31285.1126368 2
31285.1730122 1
31286.3926487 0
31286.566681 1
31286.6973413 0
31287.0597444 1
31288.5409958 2
31288.6951607 1
31288.9829109 0
31290.3235898 1
31291.8074071 0
31292.1896042 1
31292.4441158 0
31293.3201441 1
31293.4000994 0
31295.2298028 1
31296.0948961 0
31298.268949 1
31298.7459551 0
31300.1033714 1
31300.1244427 0
31300.7010223 1
31300.7037966 0
31302.0611333 1
31303.7678472 0
31304.6775866 1
31305.5635402 0
31307.7817858 1
31308.1612976 2
31309.8740887 3
31310.4575658 2
31310.5155682 1
31310.6360949 0
31311.3134361 1
31311.6089791 2
31311.6861801 1
31311.8087803 0
31312.7433221 1
31312.9089205 0
31313.2753789 1
31313.5042449 0
31313.7334451 1
31313.8940662 2
31313.9041027 1
31315.9838077 2
31316.0959878 3
31316.6134217 2
31318.0172317 1
31318.1351891 2
31318.1486673 1
31318.5225619 0
31318.6016067 1
31319.310223 0
31321.3933393 1
31321.5774489 0
31322.1261642 1
31322.5398317 2
31322.8339583 1
31323.1114758 0
31323.8352154 1
31324.6106049 0
31325.1324236 1
31326.6092024 2
31327.8275192 1
31328.0010939 0
31329.4681385 1
31329.904089 2
31330.1154432 1
31330.2940227 2
31330.6089575 3
31331.0241834 2
31331.5909385 1
31331.9789249 0
31334.9011359 1
31335.3771766 0
31337.1535423 1
31337.2655579 0
31339.0769568 1
31339.3194935 2
31339.400559 3
31340.9060685 4
31341.0754323 5
31341.261155 4
31342.5960415 3
31343.240009 4
31343.5084774 3
31343.5370406 4
31344.3161056 5
31345.9350349 6
31345.9977833 7
31346.7556917 6
31346.8783302 7
31347.4673468 6
31347.8976969 7
31347.9423334 6
31348.2290008 5
31349.9189645 6
31351.2963959 5
31351.5265869 6
31351.8466737 5
31352.4944586 4
31353.2285884 3
31354.0611056 4
31354.2962016 5
31354.3457601 6
31354.6027124 7
31355.9616321 6
31356.30987 5
31356.8528898 4
31357.1842377 3
31357.5763983 2
31357.6029924 3
31357.8405036 4
31357.883582 3
31358.0097505 2
31358.2261396 1
31358.5485289 0
31359.6647971 1
31359.8875505 0
31361.788253 1
31362.1713009 0
31363.024844 1
31363.0871619 2
31363.3445815 1
31363.5923724 2
31364.1603769 1
31364.2024843 0
31364.3349084 1
31364.3849183 0
31366.4564348 1
31367.472721 0
31368.1062985 1
31369.2997699 2
31369.6331654 1
31369.6417952 2
31369.7508814 1
31370.2899103 2
31370.3946077 1
31371.8689611 2
31372.9512689 3
31373.2853487 2
31373.4791899 3
31373.8117599 2
31374.4547195 1
31375.0161666 2
31376.8394318 3
31378.1803478 4
31378.358047 5
31378.7453487 4
31379.7876498 3
31379.9397373 2
31380.2236139 1
31381.3937053 0
31381.5713107 1
31382.7475014 2
31383.1523755 1
31383.6590924 0
31384.938534 1
31385.9743918 2
31386.0931641 3
31386.4758191 2
31386.9518054 1
31387.2827962 0
31389.0336544 1
31389.1032078 2
31390.5747209 3
31390.8207484 2
31391.2202147 3
31391.7030765 2
31393.0837849 1
31394.3340731 0
31394.6568995 1
31395.0059621 0
31395.048041 1
31395.2292208 0
31398.336359 1
31398.4115432 0
31398.8587384 1
31399.7618464 0
31400.7508733 1
31401.5340626 0
31402.732517 1
31402.9544999 0
31404.6111617 1
31404.8401382 0
31408.6025682 1
31409.2602983 2
31409.6153515 1
31410.2403659 2
31410.9294643 3
31411.2301175 2
31411.2402907 1
31411.3617547 0
31412.476519 1
31412.9220138 2
31413.3344114 1
31413.6510455 0
31415.5858969 1
31415.9787815 0
31416.8518451 1
31418.4828219 0
31418.5983314 1
31418.7399706 0
31421.5983309 1
31421.8235702 2
31422.4237423 3
31422.5101519 4
31423.9610683 3
31425.7740812 2
31426.1595214 3
31426.4387749 4
31427.1197924 3
31429.301394 4
31429.5222922 5
31431.470277 4
31431.6731505 5
31432.0526841 4
31432.2639302 5
